"company_uuid","company_permalink","category"
"0237347d8c2f89e5bb57e1331ecf54a9","the-super-h-index","Market Research"
"0237347d8c2f89e5bb57e1331ecf54a9","the-super-h-index","Predictive Analytics"
"023dbfda5b284329d06337e6c3f29ffc","genaissance-pharmaceuticals","Pharmaceuticals"
"023dbfda5b284329d06337e6c3f29ffc","genaissance-pharmaceuticals","Biotechnology"
"023dbfda5b284329d06337e6c3f29ffc","genaissance-pharmaceuticals","Medical"
"0242450cdfc276166682e3b8a2254084","lab-tech-support","Biotechnology"
"02435d454932f0974bcdc0a830fc25dc","integrated-dna-technologies","Health Care"
"02435d454932f0974bcdc0a830fc25dc","integrated-dna-technologies","Biotechnology"
"02435d454932f0974bcdc0a830fc25dc","integrated-dna-technologies","Medical"
"02488154d7481dca3631202927409b55","snapcart","Apps"
"02488154d7481dca3631202927409b55","snapcart","Big Data Analytics"
"02488154d7481dca3631202927409b55","snapcart","Mobile"
"0249643f15eb02a53b6c3822b16d36e3","agennix","Biotechnology"
"024a30504af0159bd389315886fca9fc","tigertext","Messaging"
"024a30504af0159bd389315886fca9fc","tigertext","Data Security"
"024a30504af0159bd389315886fca9fc","tigertext","Text Analytics"
"024dc7c383b94ad84a3d3f4189c4ebad","fiberzone-networks","Analytics"
"0251fb8da2e14177fe7169fa3eb92712","spectrum-mobile","Mobile"
"0251fb8da2e14177fe7169fa3eb92712","spectrum-mobile","Financial Services"
"0251fb8da2e14177fe7169fa3eb92712","spectrum-mobile","Data Mining"
"025ff26c666ac64d4d21399fe502a753","cortec","Biotechnology"
"026057b4e9c2a18f08e99adfe48ce172","transomic","Biotechnology"
"0260f5eb509cc8ee369f33a7fc2b234c","thesuitest","Curated Web"
"0260f5eb509cc8ee369f33a7fc2b234c","thesuitest","Big Data Analytics"
"0260f5eb509cc8ee369f33a7fc2b234c","thesuitest","Travel"
"02634f52250821946409bf339835ba02","pacsdrive","Biotechnology"
"02634f52250821946409bf339835ba02","pacsdrive","Health Care"
"02634f52250821946409bf339835ba02","pacsdrive","Storage"
"02634f52250821946409bf339835ba02","pacsdrive","Cloud Data Services"
"0265962d7b59221d6781ec90f6fecfff","neokami-2","Cyber Security"
"0265962d7b59221d6781ec90f6fecfff","neokami-2","Machine Learning"
"0265962d7b59221d6781ec90f6fecfff","neokami-2","Artificial Intelligence"
"0265962d7b59221d6781ec90f6fecfff","neokami-2","Computer Vision"
"0268032f5aa64a3c025e596f87af7e0f","bayer-cropscience","Biotechnology"
"0268bc8e95afd3cd25c0686752ff5613","bioohio","Project Management"
"0268bc8e95afd3cd25c0686752ff5613","bioohio","Events"
"0268bc8e95afd3cd25c0686752ff5613","bioohio","Biotechnology"
"026de6a22fd3b3d521a998c5a5c79831","ibisworld","Business Intelligence"
"026e0ca5e678e7321e82e3592838a800","monogram-biosciences","Biotechnology"
"02708d086df14912859f12741e3c7c3e","oxford-economics","Information Services"
"02708d086df14912859f12741e3c7c3e","oxford-economics","Analytics"
"02708d086df14912859f12741e3c7c3e","oxford-economics","Risk Management"
"0273c3aa0418e71cb4d61abf62cc1933","trackboost","Music"
"0273c3aa0418e71cb4d61abf62cc1933","trackboost","Big Data Analytics"
"0276ced6cae44a11079df14f23f12ad7","f-hoffmann-la-roche-ltd","Biotechnology"
"0276ced6cae44a11079df14f23f12ad7","f-hoffmann-la-roche-ltd","Pharmaceuticals"
"0276ced6cae44a11079df14f23f12ad7","f-hoffmann-la-roche-ltd","Diagnostics"
"0276ced6cae44a11079df14f23f12ad7","f-hoffmann-la-roche-ltd","Health and Wellness"
"027a9a0d42536e608742536e0ea84aff","seqll","Biotechnology"
"0280f020a79cbab0be7ed310eba3d2d9","leagit","Content Discovery"
"0280f020a79cbab0be7ed310eba3d2d9","leagit","Advertising Platforms"
"0280f020a79cbab0be7ed310eba3d2d9","leagit","Content Delivery"
"0280f020a79cbab0be7ed310eba3d2d9","leagit","Content"
"0283b3a5a53208d1255118d40b31e07a","leapyear-innovations","Algorithms"
"0283b3a5a53208d1255118d40b31e07a","leapyear-innovations","Analytics"
"0283b3a5a53208d1255118d40b31e07a","leapyear-innovations","Enterprise Software"
"0283b3a5a53208d1255118d40b31e07a","leapyear-innovations","Business Intelligence"
"0283b3a5a53208d1255118d40b31e07a","leapyear-innovations","Consulting"
"0283b3a5a53208d1255118d40b31e07a","leapyear-innovations","Data Privacy"
"0283b3a5a53208d1255118d40b31e07a","leapyear-innovations","Internet Marketing"
"0283b3a5a53208d1255118d40b31e07a","leapyear-innovations","Finance Technology"
"0283becadd5144cb4a637bd2ac9fb862","tyco-ventures","Big Data"
"0283becadd5144cb4a637bd2ac9fb862","tyco-ventures","Big Data Analytics"
"0283becadd5144cb4a637bd2ac9fb862","tyco-ventures","Predictive Analytics"
"0283becadd5144cb4a637bd2ac9fb862","tyco-ventures","Machine Learning"
"0283becadd5144cb4a637bd2ac9fb862","tyco-ventures","Internet of Things"
"0287c9388e4efb06934aef3800e2470b","minder-it-solutions","Artificial Intelligence"
"0287c9388e4efb06934aef3800e2470b","minder-it-solutions","Machine Learning"
"0287c9388e4efb06934aef3800e2470b","minder-it-solutions","Training"
"028935a9cba8914d1f16d3183cbed1e1","vextras","E-Commerce"
"028935a9cba8914d1f16d3183cbed1e1","vextras","Web Development"
"028935a9cba8914d1f16d3183cbed1e1","vextras","Marketing Automation"
"02902664ca0f3bd72ba7c87ff2e92170","touch-clarity","Technology"
"02902664ca0f3bd72ba7c87ff2e92170","touch-clarity","Data Mining"
"02902664ca0f3bd72ba7c87ff2e92170","touch-clarity","Machine Learning"
"02933244a494c25f01d13231860cfe4a","enzo-life-sciences","Biotechnology"
"02933244a494c25f01d13231860cfe4a","enzo-life-sciences","Health Diagnostics"
"029766673ec61ad6b2ff5b763bb82028","exelixis","Biotechnology"
"02a30d3d2e66416d692aec21bc479da7","nbe-therapeutics","Therapeutics"
"02a30d3d2e66416d692aec21bc479da7","nbe-therapeutics","Biotechnology"
"02a30d3d2e66416d692aec21bc479da7","nbe-therapeutics","Medical"
"02aa7eb6728147dc2e715e3a351bc0bc","mysollars","Marketing Automation"
"02ae52614e60a45de90231a494c97bfb","earn-part-time","Data Mining"
"02ae52614e60a45de90231a494c97bfb","earn-part-time","Document Management"
"02ae52614e60a45de90231a494c97bfb","earn-part-time","Consulting"
"02b2f760e6b495434cf5017b62408585","care-analytics","Software"
"02b2f760e6b495434cf5017b62408585","care-analytics","Health Care Information Technology"
"02b2f760e6b495434cf5017b62408585","care-analytics","Big Data"
"02b2f760e6b495434cf5017b62408585","care-analytics","Big Data Analytics"
"02b2f760e6b495434cf5017b62408585","care-analytics","Health Care"
"02b5ca21f3c6e4d10b31d520236c84ba","cascade-strategies-inc-","Technology"
"02b5ca21f3c6e4d10b31d520236c84ba","cascade-strategies-inc-","Biometrics"
"02b5ca21f3c6e4d10b31d520236c84ba","cascade-strategies-inc-","Real Time"
"02bfa45fa678403375774397b14091b3","openconnect-systems-inc","Business Analytics"
"02bfa45fa678403375774397b14091b3","openconnect-systems-inc","Business Intelligence"
"02bfa45fa678403375774397b14091b3","openconnect-systems-inc","Professional Services"
"02c8cdc57b70a535823e63038d35ad68","zinobe","Curated Web"
"02c8cdc57b70a535823e63038d35ad68","zinobe","Credit"
"02c8cdc57b70a535823e63038d35ad68","zinobe","Payments"
"02c8cdc57b70a535823e63038d35ad68","zinobe","Insurance"
"02c8cdc57b70a535823e63038d35ad68","zinobe","Big Data Analytics"
"02cc0e1059a224225b023cb01aaca655","nextgxdx","Biotechnology"
"02ce155792ae95d03eb5fedbc1e13f51","anza-therapeutics","Biotechnology"
"02ce155792ae95d03eb5fedbc1e13f51","anza-therapeutics","Health and Wellness"
"02ce155792ae95d03eb5fedbc1e13f51","anza-therapeutics","Health Care"
"02dac2e2b087135e29c022121323419d","presenceid","Identity Management"
"02dac2e2b087135e29c022121323419d","presenceid","Cloud Management"
"02dac2e2b087135e29c022121323419d","presenceid","Big Data"
"02dac2e2b087135e29c022121323419d","presenceid","Analytics"
"02dac2e2b087135e29c022121323419d","presenceid","Unifed Communications"
"02dac2e2b087135e29c022121323419d","presenceid","Network Security"
"02dac2e2b087135e29c022121323419d","presenceid","Information Security"
"02dac2e2b087135e29c022121323419d","presenceid","Mobile Enterprise"
"02dac2e2b087135e29c022121323419d","presenceid","SaaS"
"02dac2e2b087135e29c022121323419d","presenceid","IaaS"
"02e2ffd9f0122cca06c76d0bde9fb91f","mhoto","Curated Web"
"02e2ffd9f0122cca06c76d0bde9fb91f","mhoto","Music"
"02e2ffd9f0122cca06c76d0bde9fb91f","mhoto","Image Recognition"
"02e2ffd9f0122cca06c76d0bde9fb91f","mhoto","Photo Sharing"
"02e2ffd9f0122cca06c76d0bde9fb91f","mhoto","Social Media"
"02e2ffd9f0122cca06c76d0bde9fb91f","mhoto","Invention"
"02e5afbec426b82c3c6efaf2cf401877","cqg","Software"
"02e5afbec426b82c3c6efaf2cf401877","cqg","Risk Management"
"02e5afbec426b82c3c6efaf2cf401877","cqg","Analytics"
"02e6caf26a3c0e33d92f0dfaf379e902","choose-growth","Business Intelligence"
"02eaac4a94865bf585624645ec4adae7","viisights","Big Data Analytics"
"02eaac4a94865bf585624645ec4adae7","viisights","Brand Marketing"
"02eaac4a94865bf585624645ec4adae7","viisights","Contact Management"
"02eaac4a94865bf585624645ec4adae7","viisights","Mobile Video"
"02eaac4a94865bf585624645ec4adae7","viisights","Ad Targeting"
"02eaac4a94865bf585624645ec4adae7","viisights","Content Discovery"
"02eaac4a94865bf585624645ec4adae7","viisights","Online Video Advertising"
"02eb98fdfce422ea3b922c0c728552c6","source-mdx","Biotechnology"
"02eb98fdfce422ea3b922c0c728552c6","source-mdx","Health Diagnostics"
"02f44c49453024b3879694551b5ed9a8","3ality-digital","Games"
"02f44c49453024b3879694551b5ed9a8","3ality-digital","3D"
"02f44c49453024b3879694551b5ed9a8","3ality-digital","Sports"
"02f44c49453024b3879694551b5ed9a8","3ality-digital","Broadcasting"
"02f44c49453024b3879694551b5ed9a8","3ality-digital","Television"
"02f44c49453024b3879694551b5ed9a8","3ality-digital","Image Recognition"
"02f952ed9f0039cf1c0d638021b234cb","biomec-cardiovascular","Biotechnology"
"02f952ed9f0039cf1c0d638021b234cb","biomec-cardiovascular","Medical Devices"
"02f952ed9f0039cf1c0d638021b234cb","biomec-cardiovascular","Medical"
"0300694691d7caf4d3c534940539e5fe","cellanyx-diagnostics","Diagnostics"
"0300694691d7caf4d3c534940539e5fe","cellanyx-diagnostics","Health and Wellness"
"0300694691d7caf4d3c534940539e5fe","cellanyx-diagnostics","Health Care"
"0300694691d7caf4d3c534940539e5fe","cellanyx-diagnostics","Biotechnology"
"0305528ac89be6bb1aef3e9868bbe6d0","portent-interactive","Search"
"0305528ac89be6bb1aef3e9868bbe6d0","portent-interactive","Internet Marketing"
"0305528ac89be6bb1aef3e9868bbe6d0","portent-interactive","SEO"
"0305528ac89be6bb1aef3e9868bbe6d0","portent-interactive","Web Design"
"0305528ac89be6bb1aef3e9868bbe6d0","portent-interactive","Advertising"
"0305528ac89be6bb1aef3e9868bbe6d0","portent-interactive","Social Media"
"0305528ac89be6bb1aef3e9868bbe6d0","portent-interactive","Analytics"
"0305528ac89be6bb1aef3e9868bbe6d0","portent-interactive","Web Presence Management"
"0305528ac89be6bb1aef3e9868bbe6d0","portent-interactive","Enterprise Software"
"0305528ac89be6bb1aef3e9868bbe6d0","portent-interactive","Travel"
"03074845906ed19b3a009a0164b074a9","wappier","Mobile Advertising"
"03074845906ed19b3a009a0164b074a9","wappier","Optimization"
"03074845906ed19b3a009a0164b074a9","wappier","Big Data Analytics"
"030f663bfdefe4613b5fa3234838150b","clearpredictions","Analytics"
"0316a365f1a2283e5c9661b99f6806b3","data-mining-expert-solutions","Analytics"
"0316a365f1a2283e5c9661b99f6806b3","data-mining-expert-solutions","Data Mining"
"0316a365f1a2283e5c9661b99f6806b3","data-mining-expert-solutions","Predictive Analytics"
"0316a365f1a2283e5c9661b99f6806b3","data-mining-expert-solutions","Sales and Marketing"
"031a7b2ff2e5d901119bcaaf44cad3c8","lift-3d","Health and Wellness"
"031a7b2ff2e5d901119bcaaf44cad3c8","lift-3d","Fitness"
"031a7b2ff2e5d901119bcaaf44cad3c8","lift-3d","Analytics"
"031a7b2ff2e5d901119bcaaf44cad3c8","lift-3d","SaaS"
"03275426bb0e4c0450f24638ccbbd980","mineful","Advertising"
"03275426bb0e4c0450f24638ccbbd980","mineful","Analytics"
"03275426bb0e4c0450f24638ccbbd980","mineful","Business Intelligence"
"03275426bb0e4c0450f24638ccbbd980","mineful","Enterprise Software"
"032bd5ce128bc65bb989e98877a05f05","ceres-nanosciences","Biotechnology"
"03322f28b98988f9d7240e1a27fd1957","mydials","Enterprise Software"
"03322f28b98988f9d7240e1a27fd1957","mydials","Business Intelligence"
"03322f28b98988f9d7240e1a27fd1957","mydials","Analytics"
"03322f28b98988f9d7240e1a27fd1957","mydials","SaaS"
"03322f28b98988f9d7240e1a27fd1957","mydials","Sales and Marketing"
"03322f28b98988f9d7240e1a27fd1957","mydials","CRM"
"03322f28b98988f9d7240e1a27fd1957","mydials","Web Development"
"0333d67c4c78c0293833914ab8d88869","ngdata","Analytics"
"0333d67c4c78c0293833914ab8d88869","ngdata","Big Data"
"0338a4a16e6d05d340b2f499ce0f1d6c","vinoetic-inc","Wine And Spirits"
"0338a4a16e6d05d340b2f499ce0f1d6c","vinoetic-inc","Software"
"0338a4a16e6d05d340b2f499ce0f1d6c","vinoetic-inc","Analytics"
"033c1e8b0fbeb0e5a16c5f6520265f39","insfocus-systems","Software"
"033c1e8b0fbeb0e5a16c5f6520265f39","insfocus-systems","Business Intelligence"
"033c1e8b0fbeb0e5a16c5f6520265f39","insfocus-systems","Insurance"
"033c1e8b0fbeb0e5a16c5f6520265f39","insfocus-systems","Analytics"
"034b25a676c9d7298ad483d521518a16","ventria-bioscience","Biotechnology"
"03509f720954fffffe3b897c268a325c","infographic-database","Business Intelligence"
"03509f720954fffffe3b897c268a325c","infographic-database","Marketplaces"
"03509f720954fffffe3b897c268a325c","infographic-database","Content"
"03529c512408993bbbf11c8e33eb5143","searchbox","Software"
"03529c512408993bbbf11c8e33eb5143","searchbox","Search"
"03529c512408993bbbf11c8e33eb5143","searchbox","Semantic Search"
"03529c512408993bbbf11c8e33eb5143","searchbox","Data Mining"
"03529c512408993bbbf11c8e33eb5143","searchbox","Enterprise Search"
"035743da4a5005c773f3f11d7927f129","apt-pharmaceuticals","Biotechnology"
"0357cd1358d37fc1a13a82b092de59f0","uv-flu-technologies","Biotechnology"
"0362dd1c8d76f1cb4be980191e68a12d","mountainview-capital-holdings","Analytics"
"0362dd1c8d76f1cb4be980191e68a12d","mountainview-capital-holdings","Risk Management"
"0362dd1c8d76f1cb4be980191e68a12d","mountainview-capital-holdings","Financial Services"
"0362e3ed3985f02286c3c72b0fcb935d","aquatic-informatics","Information Technology"
"0362e3ed3985f02286c3c72b0fcb935d","aquatic-informatics","Environmental Innovation"
"0362e3ed3985f02286c3c72b0fcb935d","aquatic-informatics","Analytics"
"0362e3ed3985f02286c3c72b0fcb935d","aquatic-informatics","Software"
"0362e3ed3985f02286c3c72b0fcb935d","aquatic-informatics","Internet"
"036a353fede0d7d59bef32b134cb2382","era-biotech","Biotechnology"
"036b82b44193a0e9276b732dcbb35a9f","millennium-biotechnologies","Nutraceutical"
"036b82b44193a0e9276b732dcbb35a9f","millennium-biotechnologies","Biotechnology"
"036b82b44193a0e9276b732dcbb35a9f","millennium-biotechnologies","Dietary Supplements"
"037beddac4f8d2732e50e76e2fcf4d6e","factnexus","Curated Web"
"037beddac4f8d2732e50e76e2fcf4d6e","factnexus","Databases"
"037beddac4f8d2732e50e76e2fcf4d6e","factnexus","Semantic Web"
"037beddac4f8d2732e50e76e2fcf4d6e","factnexus","Natural Language Processing"
"037beddac4f8d2732e50e76e2fcf4d6e","factnexus","Knowledge Management"
"037beddac4f8d2732e50e76e2fcf4d6e","factnexus","Semantic Search"
"037ea3d6b0dc64ea6a889ade5174f9d2","accipiter-systems","Analytics"
"0388eb33018216e77e3ee59737651bee","chibwe","Analytics"
"038abd2805356de100dff129499a52ce","neumitra","Hardware  Software"
"038abd2805356de100dff129499a52ce","neumitra","Jewelry"
"038abd2805356de100dff129499a52ce","neumitra","Health and Wellness"
"038abd2805356de100dff129499a52ce","neumitra","Watch"
"038abd2805356de100dff129499a52ce","neumitra","Big Data Analytics"
"038abd2805356de100dff129499a52ce","neumitra","Medical Professionals"
"03909bb78bb9845e97a91c487ae2d91e","algisys","Biotechnology"
"039155dce15f2c1586bdd526f8de3767","linguamatics","Software"
"039155dce15f2c1586bdd526f8de3767","linguamatics","Natural Language Processing"
"039361d6f8b217e6cb3eca454f9d8f0e","radioactive-south-east-asia","Games"
"039361d6f8b217e6cb3eca454f9d8f0e","radioactive-south-east-asia","Apps"
"039361d6f8b217e6cb3eca454f9d8f0e","radioactive-south-east-asia","Mobile"
"039361d6f8b217e6cb3eca454f9d8f0e","radioactive-south-east-asia","Internet"
"039361d6f8b217e6cb3eca454f9d8f0e","radioactive-south-east-asia","Video Streaming"
"039361d6f8b217e6cb3eca454f9d8f0e","radioactive-south-east-asia","Big Data Analytics"
"039361d6f8b217e6cb3eca454f9d8f0e","radioactive-south-east-asia","Analytics"
"039361d6f8b217e6cb3eca454f9d8f0e","radioactive-south-east-asia","Social Media"
"039361d6f8b217e6cb3eca454f9d8f0e","radioactive-south-east-asia","Cloud Computing"
"039757011bcc8491c580c91d88d248b7","barosense","Biotechnology"
"03991e9882534c4ec9072cacd3c5b060","veeip","Analytics"
"03991e9882534c4ec9072cacd3c5b060","veeip","Big Data"
"03991e9882534c4ec9072cacd3c5b060","veeip","Mobile"
"039a7b285aca0cba58e9fa65c0ef298b","bondr","Finance"
"039a7b285aca0cba58e9fa65c0ef298b","bondr","Analytics"
"039a7b285aca0cba58e9fa65c0ef298b","bondr","Mobile"
"039a7b285aca0cba58e9fa65c0ef298b","bondr","Accounting"
"039b95af7b9cb97b9d750db15ede410e","elevio","Software"
"039b95af7b9cb97b9d750db15ede410e","elevio","SaaS"
"039b95af7b9cb97b9d750db15ede410e","elevio","Web Tools"
"039b95af7b9cb97b9d750db15ede410e","elevio","Customer Support Tools"
"039b95af7b9cb97b9d750db15ede410e","elevio","Chat"
"039b95af7b9cb97b9d750db15ede410e","elevio","Analytics"
"039c1dc12540b4c260f9e2fd69e38eb4","inova-solutions","Software"
"039c1dc12540b4c260f9e2fd69e38eb4","inova-solutions","Customer Service"
"039c1dc12540b4c260f9e2fd69e38eb4","inova-solutions","Web Development"
"039c1dc12540b4c260f9e2fd69e38eb4","inova-solutions","Big Data Analytics"
"039c1dc12540b4c260f9e2fd69e38eb4","inova-solutions","Contact Centers"
"039c3387458709a175816163fc09227c","buzznumbers","Software"
"039c3387458709a175816163fc09227c","buzznumbers","Social Media"
"039c3387458709a175816163fc09227c","buzznumbers","Analytics"
"039f1231b47c17a13918bb7b9a92195d","novalact","Dietary Supplements"
"039f1231b47c17a13918bb7b9a92195d","novalact","Biotechnology"
"039f1231b47c17a13918bb7b9a92195d","novalact","Life Sciences"
"039f1231b47c17a13918bb7b9a92195d","novalact","Health Diagnostics"
"03a007ffef61b47fdd2c44becc5df31d","sparkia","Business Intelligence"
"03a007ffef61b47fdd2c44becc5df31d","sparkia","Mobile Advertising"
"03a007ffef61b47fdd2c44becc5df31d","sparkia","Retail Technology"
"03a007ffef61b47fdd2c44becc5df31d","sparkia","Big Data Analytics"
"03a22135b920bf3ff11a4874a0f332d5","datascience-inc-","Analytics"
"03a22135b920bf3ff11a4874a0f332d5","datascience-inc-","Databases"
"03a22135b920bf3ff11a4874a0f332d5","datascience-inc-","Big Data Analytics"
"03a22135b920bf3ff11a4874a0f332d5","datascience-inc-","Data Visualization"
"03a22135b920bf3ff11a4874a0f332d5","datascience-inc-","Business Intelligence"
"03a22135b920bf3ff11a4874a0f332d5","datascience-inc-","Internet of Things"
"03a22135b920bf3ff11a4874a0f332d5","datascience-inc-","Cloud Data Services"
"03a22135b920bf3ff11a4874a0f332d5","datascience-inc-","Data Integration"
"03a22135b920bf3ff11a4874a0f332d5","datascience-inc-","Big Data"
"03be62c193c5c40fef18776121c325cd","advanced-inhalation-research","Biotechnology"
"03be62c193c5c40fef18776121c325cd","advanced-inhalation-research","Medical"
"03be62c193c5c40fef18776121c325cd","advanced-inhalation-research","Health Care"
"03beb2fce6b4fb3e26d2ad4bf4158828","bionaturis","Biotechnology"
"03c04071d7c0e05a5ba3abcc632a4bbd","modulation-therapeutics","Biotechnology"
"03c13a4492f1d318b6fc55bbb8870b13","remedi","Biotechnology"
"03c449cfa3919d6e48e4e888c4300999","senaptec","Biotechnology"
"03c7e600c74287f5b446e7dd42fe00d2","accountagility","Software"
