"company_uuid","company_permalink","funding_type","series","announced_on","money_raised_usd"
"037ea3d6b0dc64ea6a889ade5174f9d2","accipiter-systems","debt_financing",NA,"2014-01-02",250920
"037ea3d6b0dc64ea6a889ade5174f9d2","accipiter-systems","venture",NA,"2013-06-05",3827799
"037ea3d6b0dc64ea6a889ade5174f9d2","accipiter-systems","debt_financing",NA,"2012-02-29",650000
"5c6dee700594be5dd4762397052af706","acclaimd","seed",NA,"2012-08-07",70000
"5c6dee700594be5dd4762397052af706","acclaimd","seed",NA,"2012-06-01",20000
"ba05fe94cd8132d84874fb4542e63e4f","acclarent","venture","C","2007-04-23",3.5e+07
"dff2e040e10a518a2042a37497ff2ec9","accompliceio","venture","A","2015-03-03",5e+06
"5467ce8b11fbd08f917882e978c15baa","accord-biomaterials","venture",NA,"2010-10-21",1200000
"dad5fb42208622ca30fc7db8349a3a1c","accordion-health","seed",NA,"2014-07-02",150000
"03c7e600c74287f5b446e7dd42fe00d2","accountagility",NA,NA,NA,NA
"20a18570511b979cbab6aacbea523e74","accu-break-pharmaceuticals","venture",NA,"2007-06-01",5650000
"20a18570511b979cbab6aacbea523e74","accu-break-pharmaceuticals","seed",NA,"2013-05-21",1e+06
"43bc9e5a694742f182e382372f150dbf","accu-time-systems",NA,NA,NA,NA
"49ba94c64d7ca516496393c08209a239","accudial-pharmaceutical","venture",NA,"2013-05-30",2476019
"49ba94c64d7ca516496393c08209a239","accudial-pharmaceutical","venture",NA,"2012-10-16",4931250
"49ba94c64d7ca516496393c08209a239","accudial-pharmaceutical","venture",NA,"2010-05-27",4617500
"32b59cfd115367795c4b77a64506ed97","accugenix",NA,NA,NA,NA
"2dc0c52d2b29cce5ad4080947f6e66f2","accumetrics","venture","d","2008-02-21",28800000
"2dc0c52d2b29cce5ad4080947f6e66f2","accumetrics","undisclosed",NA,"2003-05-16",11566
"2dc0c52d2b29cce5ad4080947f6e66f2","accumetrics","venture","b","2004-07-01",13500000
"2dc0c52d2b29cce5ad4080947f6e66f2","accumetrics","venture","c","2006-02-06",8250000
"2dc0c52d2b29cce5ad4080947f6e66f2","accumetrics","seed",NA,"2009-12-01",NA
"2dc0c52d2b29cce5ad4080947f6e66f2","accumetrics","private_equity",NA,"2013-08-30",6000001
"2dc0c52d2b29cce5ad4080947f6e66f2","accumetrics","venture","e","2010-01-21",16600000
"2dc0c52d2b29cce5ad4080947f6e66f2","accumetrics","venture",NA,"2010-09-01",7e+06
"2dc0c52d2b29cce5ad4080947f6e66f2","accumetrics","debt_financing",NA,"2013-04-11",30478899
"daf7ccd258ea1f729ce89e00b98ccc36","accuray",NA,NA,NA,NA
"35dbb1da225bf9817adc76a0f20e5480","accuri-cytometers","venture","b","2007-04-30",5e+06
"35dbb1da225bf9817adc76a0f20e5480","accuri-cytometers","venture","b","2007-09-01",1e+05
"35dbb1da225bf9817adc76a0f20e5480","accuri-cytometers","venture",NA,"2008-04-29",2e+06
"35dbb1da225bf9817adc76a0f20e5480","accuri-cytometers","venture","c","2008-07-08",1.3e+07
"35dbb1da225bf9817adc76a0f20e5480","accuri-cytometers","venture","a","2005-03-01",805000
"35dbb1da225bf9817adc76a0f20e5480","accuri-cytometers","venture",NA,"2005-09-01",1750000
"35dbb1da225bf9817adc76a0f20e5480","accuri-cytometers","venture","e","2010-10-19",6e+06
"35dbb1da225bf9817adc76a0f20e5480","accuri-cytometers","venture","d","2009-08-10",4e+06
"185f8af0d42374c857c0329f5318a02f","accutest-laboratories",NA,NA,NA,NA
"6c67291b3ee4a83790b5c7ff2217b66a","ace","seed",NA,"2011-09-26",500184
"6c67291b3ee4a83790b5c7ff2217b66a","ace","venture",NA,"2010-05-17",250000
"6c67291b3ee4a83790b5c7ff2217b66a","ace","venture",NA,"2014-06-20",494908
"3332bb86669fad682feb0890b6748a42","acea-bio","venture",NA,"2015-11-09",3e+07
"d24e5ecab2afadfb57b9fb83ae244168","acelrx-pharmaceuticals","debt_financing",NA,"2010-09-21",8000800
"d24e5ecab2afadfb57b9fb83ae244168","acelrx-pharmaceuticals","debt_financing",NA,"2011-07-13",20839994
"d24e5ecab2afadfb57b9fb83ae244168","acelrx-pharmaceuticals","private_equity",NA,"2012-06-07",10000002
"d24e5ecab2afadfb57b9fb83ae244168","acelrx-pharmaceuticals","debt_financing",NA,"2013-12-19",4e+07
"d24e5ecab2afadfb57b9fb83ae244168","acelrx-pharmaceuticals","venture",NA,"2009-11-23",14814106
"ec6935fd2a3e6e6c8dcc612ec8b1bb49","acerta-pharma","seed",NA,"2013-03-14",NA
"1f979a93c83e9184591357db29d2ca1d","acesion-pharma","undisclosed",NA,"2013-06-16",NA
"1f979a93c83e9184591357db29d2ca1d","acesion-pharma","undisclosed",NA,"2012-12-28",NA
"405cf338a2602b4d77c936ea6ddb5210","acetylon-pharmaceuticals","venture","a","2009-08-01",7250000
"405cf338a2602b4d77c936ea6ddb5210","acetylon-pharmaceuticals","private_equity",NA,"2012-02-09",1.5e+07
"405cf338a2602b4d77c936ea6ddb5210","acetylon-pharmaceuticals","private_equity",NA,"2013-07-29",1e+08
"405cf338a2602b4d77c936ea6ddb5210","acetylon-pharmaceuticals","venture","a","2010-01-08",2e+06
"405cf338a2602b4d77c936ea6ddb5210","acetylon-pharmaceuticals","venture","b","2011-02-22",12400000
"405cf338a2602b4d77c936ea6ddb5210","acetylon-pharmaceuticals","venture","b","2011-06-29",14600000
"bf21d239238600f484b627b13af0f88b","achaogen","venture","c","2010-04-07",5.6e+07
"bf21d239238600f484b627b13af0f88b","achaogen","venture","b","2006-10-10",2.6e+07
"bf21d239238600f484b627b13af0f88b","achaogen","venture","D","2013-03-22",18905707
"bf21d239238600f484b627b13af0f88b","achaogen","venture","A","2004-08-01",15700000
"253380c6e9564d98ab5121f25935cbdc","acheev-it","venture",NA,"2012-08-02",NA
"f277f3a6e0b2488fda3c0e35f0386f45","achelios-therapeutics","venture",NA,"2014-03-14",3170442
"e08a3bbf31e8ad52af9ebb42ceb8709c","achieving-health",NA,NA,NA,NA
"cd8a58a314e904b93a45ba8536c8489f","achillion-pharmaceuticals","venture",NA,"2010-08-18",50100000
"40734a10534af57d6dcdb5197d380bc2","acidophil",NA,NA,NA,NA
"75b64feca8168362a8bdd9c0496e94b3","acier-century-inc-",NA,NA,NA,NA
"2490e25da5215e825336fb949dcbd6c8","aciex-therapeutics","venture",NA,"2011-08-12",8e+06
"2490e25da5215e825336fb949dcbd6c8","aciex-therapeutics","debt_financing",NA,"2014-04-24",1599860
"2490e25da5215e825336fb949dcbd6c8","aciex-therapeutics","venture","1","2007-09-01",NA
"33f92de9f60563515adfc442758e097c","aclaris-therapeutics","venture","a","2012-10-24",2.1e+07
"33f92de9f60563515adfc442758e097c","aclaris-therapeutics","venture","B","2014-10-02",2.1e+07
"33f92de9f60563515adfc442758e097c","aclaris-therapeutics","venture","C","2015-09-09",4e+07
"4439544812314e8ecfb24ad00e421610","acmeware",NA,NA,NA,NA
"f41cb6ac2dcbbe6e009d3ea27b3867f7","acn-newswire",NA,NA,NA,NA
"41ec65851744e213c80f6c69d63535a5","acopio","seed",NA,"2012-04-01",20000
"de4843d8f411758530c1325edb00bf76","acorda-therapeutics","venture",NA,"2006-11-29",1e+07
"48ad501e670729a30d90bd52311276ff","acquis-consulting-group",NA,NA,NA,NA
"b7502f1fb4493c207f3ba3b89b4447f7","acquisio","seed",NA,"2008-09-15",1974921.63009404
"b7502f1fb4493c207f3ba3b89b4447f7","acquisio","undisclosed",NA,"2009-04-15",1813186.81318681
"b7502f1fb4493c207f3ba3b89b4447f7","acquisio","venture","1","2011-08-16",12100000
"b7502f1fb4493c207f3ba3b89b4447f7","acquisio","undisclosed",NA,"2012-08-07",5e+06
"b7502f1fb4493c207f3ba3b89b4447f7","acquisio","undisclosed",NA,"2014-01-30",2238805.97014925
"8dffb9b472ccd96ad1a0d2666fc12733","acquisition",NA,NA,NA,NA
"66a4a0f2929bce08cd733150d211373d","acrelic-interactive",NA,NA,NA,NA
"cf25e162c1af1b32ff405282463a65e6","acris-antibodies",NA,NA,NA,NA
"cabea2315f1de3ebb9d80f17b13f7912","acrobotic-industries",NA,NA,NA,NA
"666f9a571415de69e79f239957470e7b","acronym-media-inc","angel",NA,"2001-09-05",NA
"2903cc4d35c89e4b0450d803a86c1210","across-systems",NA,NA,NA,NA
"51581adad0392cbc2dbed13bee19f7c4","acs-biomarker","undisclosed",NA,"2011-05-20",NA
"d02d41807e14762b6e66fe92d9449c08","entrepreneurial-resources-showcase",NA,NA,NA,NA
"d28a0d709271403ee9cb71d9b53a60c8","acs-global","venture",NA,"2011-04-28",930000
"d28a0d709271403ee9cb71d9b53a60c8","acs-global","venture",NA,"2011-07-01",2232000
"36c0f4a1d59cce8f06b6ddd692dcc9bb","act-biotech","venture",NA,"2009-10-14",5e+05
"36c0f4a1d59cce8f06b6ddd692dcc9bb","act-biotech","venture","1","2008-09-08",6242000
"36c0f4a1d59cce8f06b6ddd692dcc9bb","act-biotech","venture","1","2009-03-01",11671000
"36c0f4a1d59cce8f06b6ddd692dcc9bb","act-biotech","venture","1","2008-05-06",6567000
"36c0f4a1d59cce8f06b6ddd692dcc9bb","act-biotech","debt_financing",NA,"2010-05-03",1e+06
"36c0f4a1d59cce8f06b6ddd692dcc9bb","act-biotech","debt_financing",NA,"2010-06-11",1e+06
"9f9f4b5a36341bbc9f04b941a7916edf","act-on-software","venture","c","2011-06-01",1e+07
"9f9f4b5a36341bbc9f04b941a7916edf","act-on-software","venture",NA,"2010-08-27",5e+05
"9f9f4b5a36341bbc9f04b941a7916edf","act-on-software","venture","d","2012-09-05",1.6e+07
"9f9f4b5a36341bbc9f04b941a7916edf","act-on-software","venture","b","2010-11-15",4e+06
"9f9f4b5a36341bbc9f04b941a7916edf","act-on-software","venture",NA,"2014-04-15",4.2e+07
"2cdbd54e9ba87866c3d08c44af901547","actagene-oncology",NA,NA,NA,NA
"7b8a066b02cfbda8853705fd54f3607b","actavis",NA,NA,NA,NA
"dfa16ef10afcb8854b7317c8dd76f427","actea-ventures",NA,NA,NA,NA
"3d66acca81aec3c029400cb65833bf62","actelion-pharmaceuticals",NA,NA,NA,NA
"587e35f86b3c38f0aff5ba14f5b51e34","actian",NA,NA,NA,NA
"ca79651f3a8972dca4c7f633e80cab97","actimis-pharmaceuticals","venture","a","2005-04-28",6e+06
"ca79651f3a8972dca4c7f633e80cab97","actimis-pharmaceuticals","venture",NA,"2008-06-06",9600000
"e3999b10eb3a2db5f85dcbde22ada243","actinium-pharmaceuticals","debt_financing",NA,"2011-11-03",364000
"e3999b10eb3a2db5f85dcbde22ada243","actinium-pharmaceuticals","venture",NA,"2014-01-21",6636720
"eaca5b8fad2774fefbbf7110e4762e4e","actinobac-biomed","venture","b","2013-02-21",1e+05
"eaca5b8fad2774fefbbf7110e4762e4e","actinobac-biomed","venture",NA,"2009-03-20",5e+05
"69ef83f83422aef8a6fcd136fce6f15e","action-pharma","venture","A","2006-10-27",6e+06
"69ef83f83422aef8a6fcd136fce6f15e","action-pharma","venture","c","2010-07-16",6300000
"e1cccf3cf96918ddd75f3dc1d8c73864","actionfinish",NA,NA,NA,NA
"078a1b51dbde3d01c3e00d19cbc2c058","actioniq","seed",NA,"2014-08-21",NA
"8c71617af8c1fb7bb4ba320bc84a1206","actito","angel",NA,"2000-12-01",9e+05
"437d5194a09c824e4c1ad83125c2ffb5","activaero","venture","a","2009-11-20",15830000
"437d5194a09c824e4c1ad83125c2ffb5","activaero","venture","a","2011-02-16",6755000
"41fec8d92bf9c9706a1042aceef197b8","mednetworks","venture","a","2012-04-27",1e+06
"41fec8d92bf9c9706a1042aceef197b8","mednetworks","venture","a","2010-08-09",5e+06
"41fec8d92bf9c9706a1042aceef197b8","mednetworks","venture","b","2012-11-13",1e+07
"553e7634965f08cfe0e2acf77670ba0a","activation-life","venture",NA,"2013-05-15",40000
"67b9f54908e33d297c74a55ab9c8cc90","activatr",NA,NA,NA,NA
"d9ce85985baf168c723b55c73630f62b","active-biotech",NA,NA,NA,NA
"b855667d0b0263ac7de1fa0025486d78","active-implants","venture",NA,"2004-12-23",55000
"b855667d0b0263ac7de1fa0025486d78","active-implants","venture","1","2006-05-11",1e+05
"b855667d0b0263ac7de1fa0025486d78","active-implants","venture","1","2007-05-01",6600000
"b855667d0b0263ac7de1fa0025486d78","active-implants","venture","1","2007-12-01",3110000
"b855667d0b0263ac7de1fa0025486d78","active-implants","venture","1","2008-08-01",2e+06
"b855667d0b0263ac7de1fa0025486d78","active-implants","debt_financing",NA,"2013-06-18",6e+05
"b855667d0b0263ac7de1fa0025486d78","active-implants","venture",NA,"2013-08-28",48666666
"b855667d0b0263ac7de1fa0025486d78","active-implants","venture","1","2009-12-02",1.5e+07
"b855667d0b0263ac7de1fa0025486d78","active-implants","debt_financing",NA,"2012-01-10",1e+07
"b855667d0b0263ac7de1fa0025486d78","active-implants","venture",NA,"2009-04-06",8585841
"c9d8563e7a2dcebf95f83dee14e7d9bb","activelifescientific","venture",NA,"2012-03-31",NA
"c9d8563e7a2dcebf95f83dee14e7d9bb","activelifescientific","venture",NA,"2010-07-19",275000
"c9d8563e7a2dcebf95f83dee14e7d9bb","activelifescientific","debt_financing",NA,"2010-04-20",150000
"c9d8563e7a2dcebf95f83dee14e7d9bb","activelifescientific","venture","1","2013-05-16",5e+05
"700ab6aa8c7e83537fdf435288b04b63","activecampaign",NA,NA,NA,NA
"8c910d1bc9bfd11646b2b843f2d92a0a","activeconversion",NA,NA,NA,NA
"8ca63b8f8544ecaa62ad717490bac0fa","activecyte-inc",NA,NA,NA,NA
"c9c3c86cfa51080ef679e4a240d97ebf","activeinsight",NA,NA,NA,NA
"7d85d0fa6df260e23fc3035378827511","activelifetech",NA,NA,NA,NA
"b23e79d3635aa6aaccb0e04e26d0e826","activeprospect",NA,NA,NA,NA
"a2ef9fddbee518f32d5220782cce3fb0","activeviews",NA,NA,NA,NA
"1ee89855c3d4278d1bc3edfebd095804","activeweb",NA,NA,NA,NA
"7f0f95b0bc31f9ff8fbea895ec27255e","activiomics","venture",NA,"2011-03-15",805000
"a2ec88bcb414d52a737d4a4ad9c1922c","activity-stream","seed","A","2015-12-10",2100000
"7095e0ba0afd40836bdf8046400a5075","activx-biosciences",NA,NA,NA,NA
"1f69ec25a8bf864fb2621fe342aaa3b2","actogenix","venture",NA,"2007-02-08",26004758.8709
"1f69ec25a8bf864fb2621fe342aaa3b2","actogenix","grant",NA,"2007-07-14",4200000
"d048b73bf52379a2e8193fdc6dd9b224","acton-pharmaceuticals","venture",NA,"2009-12-16",5e+05
"d048b73bf52379a2e8193fdc6dd9b224","acton-pharmaceuticals","venture","1","2013-05-21",7000005
"d048b73bf52379a2e8193fdc6dd9b224","acton-pharmaceuticals","venture","1","2010-01-06",1.5e+07
"d048b73bf52379a2e8193fdc6dd9b224","acton-pharmaceuticals","venture","1","2010-09-30",14200000
"73a9cb3a802baf6490e7c2405e411569","actual-experience","undisclosed",NA,"2013-11-20",6061005
"38b072957ce105112fe9f55437ca2a49","actuate",NA,NA,NA,NA
"1aa80aa6abc7af421ea3dd7838696c73","actucast",NA,NA,NA,NA
"424320ed75c343a0c04dc359b5d29e24","actus-data",NA,NA,NA,NA
"e5017b5d222ebb29b1a7a96d39d24449","actus-digital","venture","A","2008-10-01",1250000
"e5017b5d222ebb29b1a7a96d39d24449","actus-digital","venture","B","2009-10-01",2e+06
"e5017b5d222ebb29b1a7a96d39d24449","actus-digital","grant",NA,"2011-01-01",5e+05
"474ddabb4927fbed9ac5e75963174db3","actx","seed",NA,"2014-01-12",1920391
"474ddabb4927fbed9ac5e75963174db3","actx","seed",NA,"2014-07-18",750003
"58f2c8b46f15a837eab2a3e851a1eacf","actywatch",NA,NA,NA,NA
"019f9f584a6b686f965891a93038ff26","acucela","venture",NA,"2009-09-04",439603
"1c2c364ba24747f1752f9e1c6ed7d6c4","acuity-trading-ltd",NA,NA,NA,NA
"b4098f01ae0e52c8c27c8e6cd8430a86","acumen-pharmaceuticals","seed",NA,"2013-05-15",7e+05
"b4098f01ae0e52c8c27c8e6cd8430a86","acumen-pharmaceuticals","venture",NA,"2006-08-17",1500000
"ab34672541c4b4ec43b9a5a07662ef7d","acunote","seed",NA,"2011-03-01",NA
"4ca5b9d573d4975979a08eb66cae833f","acunu","seed",NA,"2009-07-01",1317075
"4ca5b9d573d4975979a08eb66cae833f","acunu","venture","1","2011-01-01",3415207
"4ca5b9d573d4975979a08eb66cae833f","acunu","undisclosed",NA,"2012-09-19",5831219
"bcd8aa174e71c7c534c53ab9662cc125","acura-pharmaceuticals","debt_financing",NA,"2013-12-31",1e+07
"bcd8aa174e71c7c534c53ab9662cc125","acura-pharmaceuticals","grant",NA,"2014-08-27",3e+05
"1efa1879504faf15152adbfa24659e59","acusphere","debt_financing",NA,"2012-02-23",2500000
"1efa1879504faf15152adbfa24659e59","acusphere","venture",NA,"2011-07-07",7500000
"3dd63a763d828f27bfa939e0c9b4b429","acutus-medical","venture",NA,"2011-08-08",1e+06
"3dd63a763d828f27bfa939e0c9b4b429","acutus-medical","debt_financing",NA,"2012-08-28",2500000
"3dd63a763d828f27bfa939e0c9b4b429","acutus-medical","venture","1","2013-08-20",2.8e+07
"3dd63a763d828f27bfa939e0c9b4b429","acutus-medical","venture",NA,"2011-09-30",5476464
"3dd63a763d828f27bfa939e0c9b4b429","acutus-medical","venture","1","2014-09-30",26200000
"f29ce33d4f826f246f8e3d8e72ba51cc","acxiom",NA,NA,NA,NA
"e18dd7232062cb059cb4a6e85e91193a","acylin-therapeutics","venture","a","2011-01-11",4400000
"e18dd7232062cb059cb4a6e85e91193a","acylin-therapeutics","venture","a","2012-06-04",2e+06
"8604fcaee780ebfdcabf8b160e0efe1d","ad-pure",NA,NA,NA,NA
"6b4941dd9ebb54e50f6ffafe9da95f1d","ad-iq","venture",NA,"2006-03-06",2629540
"6b4941dd9ebb54e50f6ffafe9da95f1d","ad-iq","venture",NA,"2006-12-01",1180918
"6b4941dd9ebb54e50f6ffafe9da95f1d","ad-iq","venture",NA,"2007-08-20",1529765
"6b4941dd9ebb54e50f6ffafe9da95f1d","ad-iq","undisclosed",NA,"2008-03-28",1364895
"6b4941dd9ebb54e50f6ffafe9da95f1d","ad-iq","venture",NA,"2009-02-18",514798
"6b4941dd9ebb54e50f6ffafe9da95f1d","ad-iq","venture",NA,"2010-07-27",486677
"e2c8d792c4af37ee9a9adafa9a78bfdb","adadyn",NA,NA,NA,NA
"33d2cd384af4af7cd43899464c8fb537","adagility","seed",NA,"2015-07-24",1600000
"3dd33084a96d8e6015f5885dd22cdc56","adalta","venture","A","2010-12-24",3007428.348
"f730b91e160d61ec91cefed83effabc6","adamas-consulting",NA,NA,NA,NA
"b4c671b38d25b80930fe428aa70d1c34","adamis-pharmaceuticals","debt_financing",NA,"2013-04-24",575000
"b4c671b38d25b80930fe428aa70d1c34","adamis-pharmaceuticals","convertible_note",NA,"2012-07-09",1e+06
"b4c671b38d25b80930fe428aa70d1c34","adamis-pharmaceuticals","debt_financing",NA,"2013-07-11",6502158
"b4c671b38d25b80930fe428aa70d1c34","adamis-pharmaceuticals","venture",NA,"2012-04-06",3299920
"b4c671b38d25b80930fe428aa70d1c34","adamis-pharmaceuticals","venture","1","2014-08-20",5e+06
"0b6772b7e3250fa96a315db8690f19bb","adaptimmune","grant",NA,"2014-03-26",3500000
"0b6772b7e3250fa96a315db8690f19bb","adaptimmune","venture","1","2014-09-25",1.04e+08
"6536a15ef86bbf7ab39dba4e26aac014","adaptive-biotechnologies","venture","d","2014-04-15",104999480
"6536a15ef86bbf7ab39dba4e26aac014","adaptive-biotechnologies","venture","c","2014-04-07",5e+06
"6536a15ef86bbf7ab39dba4e26aac014","adaptive-biotechnologies","grant",NA,"2013-09-13",2500000
"6536a15ef86bbf7ab39dba4e26aac014","adaptive-biotechnologies","venture","E","2015-01-07",9.4e+07
"6536a15ef86bbf7ab39dba4e26aac014","adaptive-biotechnologies","venture","F","2015-05-07",1.95e+08
"087a6ce56fc30e58bca2583059e564c2","adaptive-insights","venture","F","2013-05-21",45900000
"087a6ce56fc30e58bca2583059e564c2","adaptive-insights","venture","c","2007-03-01",7500000
"087a6ce56fc30e58bca2583059e564c2","adaptive-insights","venture","E","2012-03-14",22100000
"087a6ce56fc30e58bca2583059e564c2","adaptive-insights","venture","D","2008-01-22",1.4e+07
"087a6ce56fc30e58bca2583059e564c2","adaptive-insights","venture","A","2003-09-01",4600000
"087a6ce56fc30e58bca2583059e564c2","adaptive-insights","venture","B","2005-08-01",7175000
"087a6ce56fc30e58bca2583059e564c2","adaptive-insights","venture","G","2015-06-30",7.5e+07
"5ef7ca6f8e45f7afc028e18586bddc19","adaptive-planning-2","venture","C","2007-03-09",7500000
"5ef7ca6f8e45f7afc028e18586bddc19","adaptive-planning-2","venture","D","2008-01-22",1e+07
"5ef7ca6f8e45f7afc028e18586bddc19","adaptive-planning-2","venture","B","2005-09-16",5e+06
"7850b4f195c060af668ccc0de701287b","adaptive-semantics",NA,NA,NA,NA
"932a38f99de524d80f15d0446f79b57d","adaptive-symbiotic-technologies","venture","A","2016-01-21",3400000
"932a38f99de524d80f15d0446f79b57d","adaptive-symbiotic-technologies","venture",NA,"2014-08-28",1099000
"3199301228c2f70d8cd7f98cfd23e5fa","adaptive-tcr","venture","a","2010-03-26",4550000
"3199301228c2f70d8cd7f98cfd23e5fa","adaptive-tcr","venture","b","2011-06-10",5800000
"b181bb7df8417bda3748191572213d2d","adaptive-technologies-ati",NA,NA,NA,NA
"ae31d729d86a8328eefc98da4570edaf","adaptivewell-technologies","seed",NA,"2015-07-01",125000
"ae31d729d86a8328eefc98da4570edaf","adaptivewell-technologies","seed",NA,"2014-06-01",675000
"3ee112ccadf289d94712781b993125cf","adartis","equity_crowdfunding",NA,"2014-01-16",NA
"9435661ca30c00fec508ea560001a696","adarza-biosystems","undisclosed",NA,"2013-04-17",NA
"9435661ca30c00fec508ea560001a696","adarza-biosystems","seed",NA,"2013-07-18",250000
"9435661ca30c00fec508ea560001a696","adarza-biosystems","venture","1","2014-10-02",6800000
"9435661ca30c00fec508ea560001a696","adarza-biosystems","venture","1","2014-06-04",NA
"0f2759f75a64de0043d4b2805637779a","adbeat",NA,NA,NA,NA
"d99e5a4fc7599b62243626c7ecfa3f1d","adbrain","venture","B","2016-02-17",7500000
"d99e5a4fc7599b62243626c7ecfa3f1d","adbrain","venture",NA,"2012-12-01",NA
"d99e5a4fc7599b62243626c7ecfa3f1d","adbrain","seed",NA,"2013-05-01",1500000
"d99e5a4fc7599b62243626c7ecfa3f1d","adbrain","venture","a","2014-03-11",7500000
"ca7f19e512a3e1a4eb934ffd02485143","adbuka",NA,NA,NA,NA
"fb3f015aded2204598348b76f028841c","adc-therapeutics","venture",NA,"2013-10-16",4e+07
"fb3f015aded2204598348b76f028841c","adc-therapeutics","private_equity",NA,"2015-09-02",8e+07
"f3e350208a80ecc62e20e3aea977902c","adcare-health-systems","debt_financing",NA,"2011-05-11",4508700
"f3e350208a80ecc62e20e3aea977902c","adcare-health-systems","venture",NA,"2014-04-07",6500000
"f3e350208a80ecc62e20e3aea977902c","adcare-health-systems","debt_financing",NA,"2010-11-02",11800000
"f3e350208a80ecc62e20e3aea977902c","adcare-health-systems","venture",NA,"2012-07-11",7500000
"f3e350208a80ecc62e20e3aea977902c","adcare-health-systems","venture",NA,"2012-04-11",1250000
"f3e350208a80ecc62e20e3aea977902c","adcare-health-systems","venture",NA,"2009-12-14",2800000
"f3e350208a80ecc62e20e3aea977902c","adcare-health-systems","venture",NA,"2015-04-13",1685000
"4296e386271155ffa5cf9208be7f0882","adchemix",NA,NA,NA,NA
"46f10b3f70d8bdc2b959b7da1f096a37","adconnection",NA,NA,NA,NA
"95e03b79f644474efebeff3dc96da86a","addex-therapeutics","post_ipo_equity",NA,"2015-03-09",2842048
"70520ea41d37c5bde153d6cbd35127f0","addgene",NA,NA,NA,NA
"1c055f8d03aceedc912e7b2d4f7dfa2d","additive-analytics",NA,NA,NA,NA
"5061187a6dbbc49932530e227e7144f2","addresses-com-database",NA,NA,NA,NA
"8adc0255fdd0ca3782fb2a9817a646d5","add-shoppers","seed",NA,"2012-10-13",725000
"8adc0255fdd0ca3782fb2a9817a646d5","add-shoppers","undisclosed",NA,"2015-06-09",2910000
"fc89cfdea28ee12c443cedccb6c93fd4","addthis","venture","a","2006-05-01",2500000
"fc89cfdea28ee12c443cedccb6c93fd4","addthis","venture","b","2007-02-01",5500000
"fc89cfdea28ee12c443cedccb6c93fd4","addthis","venture","c","2008-05-20",1.8e+07
"fc89cfdea28ee12c443cedccb6c93fd4","addthis","venture","b","2007-07-27",1e+07
"fc89cfdea28ee12c443cedccb6c93fd4","addthis","venture","d","2011-05-10",2e+07
"fc89cfdea28ee12c443cedccb6c93fd4","addthis","private_equity",NA,"2011-10-31",1.7e+07
"fc89cfdea28ee12c443cedccb6c93fd4","addthis","secondary_market",NA,"2014-09-01",NA
